CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,-,-,-,-,-,-,650,522.05,"1,033.00",65,"22,150.00",65,315.75,327.10,65,302.25,335.25,30.96,62,16,16,
,498,498,805,25.03,868.65,-698.25,65,872.70,927.60,65,"22,200.00",65,331.65,342.15,65,312.40,349.20,30.77,540,131,131,
,-,-,-,-,-,-,650,452.50,993.95,"1,690","22,250.00","2,340",258.55,355.65,325,-,-,-,-,-,-,
,430,376,854,24.63,795.05,-29.05,65,803.55,835.45,65,"22,300.00",325,359.15,371.00,325,333.95,379.40,30.43,20,9,9,
,42,7,150,25.28,774.80,-45.95,65,763.10,823.75,65,"22,350.00","4,030",279.05,387.80,325,-,-,-,-,-,-,
,392,323,797,25.57,749.10,-36.90,65,737.80,770.55,650,"22,400.00",65,391.30,402.75,585,347.15,402.90,29.63,277,104,104,
,34,-26,136,24.78,703.60,-42.20,65,703.60,747.65,65,"22,450.00","4,095",330.20,421.35,325,-,-,-,-,-,-,
,898,400,"1,848",25.85,694.30,-19.80,65,680.20,702.70,65,"22,500.00",65,428.50,438.90,65,5.35,431.80,29.00,"2,535",351,"1,171",
,-,-,-,-,-,-,650,611.25,682.15,65,"22,550.00",65,387.45,456.85,260,-,-,-,-,-,-,
,6,6,8,25.29,626.25,-588.40,65,609.90,720.95,65,"22,600.00",65,462.75,475.55,65,3.10,468.70,28.67,307,-31,128,
,-,-,-,-,-,-,195,577.00,619.60,65,"22,650.00",65,487.00,495.40,260,2.05,486.50,28.42,212,-94,68,
,309,-43,"1,167",25.50,576.45,-22.75,65,568.00,582.90,65,"22,700.00",65,506.20,516.05,65,10.15,516.55,28.75,846,-55,270,
,-,-,-,-,-,-,195,517.00,555.80,260,"22,750.00",195,493.30,569.40,65,-,-,-,-,-,-,
,253,79,644,25.42,523.85,-19.05,130,512.65,526.50,65,"22,800.00",65,541.10,563.05,65,12.95,557.85,28.37,477,-77,98,
,8,-,34,24.97,490.60,-25.40,65,486.60,498.45,65,"22,850.00",195,556.35,604.90,195,51.70,622.60,30.32,37,-30,62,
,240,126,352,24.83,464.15,-22.65,65,460.80,473.05,65,"22,900.00",65,585.00,618.75,65,-1.75,599.20,27.85,126,-69,87,
,48,-15,205,24.81,441.05,-37.90,260,436.00,448.00,65,"22,950.00",65,603.75,650.10,65,4.35,626.35,27.87,197,-143,29,
,"1,063",216,"2,965",24.90,420.75,-20.70,"1,040",416.95,423.20,65,"23,000.00",65,650.00,665.95,65,-5.20,644.90,27.42,495,3,653,
,-,-,-,-,-,-,910,299.85,398.55,325,"23,050.00",65,420.40,741.00,65,-,712.00,-,-,-,20,
,197,-6,213,24.25,366.20,-27.05,65,363.75,375.20,65,"23,100.00",65,645.25,747.70,65,20.50,727.00,28.66,17,-10,36,
,47,10,23,24.02,342.25,-30.75,325,344.10,354.25,325,"23,150.00",520,420.10,"1,233.65",65,-,-,-,-,-,-,
,249,-9,378,24.25,327.90,-28.50,130,322.35,331.85,65,"23,200.00",65,742.55,790.90,65,42.95,795.20,29.10,19,1,42,
,68,-10,83,24.05,306.00,-32.70,65,301.75,312.00,65,"23,250.00",65,455.25,"1,332.90",975,-,-,-,-,-,-,
,329,-62,644,23.65,281.00,-31.25,65,278.35,289.60,65,"23,300.00",65,399.55,"1,129.40",65,189.75,"1,000.00",36.41,1,-1,213,
,95,-31,48,23.67,265.00,-32.45,65,263.05,274.00,65,"23,350.00",65,580.00,"1,379.95",715,-,-,-,-,-,-,
,179,-49,233,23.72,250.15,-29.65,65,242.65,255.70,65,"23,400.00",65,821.35,942.20,130,-25.00,900.00,27.93,6,2,18,
,107,-38,79,23.77,236.00,-24.50,65,226.80,239.40,65,"23,450.00",65,614.20,"1,463.85",65,-,775.40,-,-,-,5,
,999,54,"3,721",23.58,218.40,-25.25,65,213.50,218.40,325,"23,500.00",65,899.00,981.40,65,-7.85,947.85,26.84,72,-3,249,
,157,-65,206,23.36,201.00,-28.90,65,200.00,206.10,65,"23,550.00",65,726.95,"1,566.15",65,-,611.30,-,-,-,12,
,150,-53,433,22.92,180.85,-32.60,65,180.80,189.70,65,"23,600.00",65,783.55,"1,227.25","1,690",-,"1,031.25",-,-,-,42,
,-,-,-,-,-,-,65,132.05,262.95,910,"23,650.00",65,828.05,"1,258.10",65,-,-,-,-,-,-,
,353,116,729,23.10,160.35,-23.65,65,148.05,164.75,65,"23,700.00",-,-,"1,305.15",65,-,"1,315.10",-,-,-,52,
,6,6,18,23.13,150.00,-286.35,910,111.75,155.40,65,"23,750.00","1,690",805.25,"1,741.55",65,-,457.00,-,-,-,1,
,275,85,640,22.76,134.30,-24.05,715,120.30,137.05,65,"23,800.00",65,975.55,"1,369.40",65,-0.05,"1,093.45",22.02,3,-1,33,
,-,-,-,-,-,-,65,88.50,121.00,65,"23,850.00",65,"1,042.70","1,434.55",65,-,-,-,-,-,-,
,147,25,332,22.39,110.70,-22.15,130,104.55,113.00,65,"23,900.00",65,"1,075.00","1,466.75","1,690",-,-,-,-,-,-,
,11,-,-,-,284.30,1.20,"1,820",64.25,99.95,65,"23,950.00",65,"1,106.95","1,582.40","1,690",-,-,-,-,-,-,
,"1,615",296,"4,957",22.04,90.45,-21.90,65,90.05,95.40,65,"24,000.00",65,"1,214.40","1,358.75",65,15.50,"1,320.00",26.58,8,2,20,
,35,6,26,21.47,76.90,-26.55,65,76.10,94.15,65,"24,050.00",65,"1,195.65","1,642.95","1,690",-,-,-,-,-,-,
,101,27,184,22.22,78.85,-16.95,65,75.50,79.20,65,"24,100.00",65,"1,246.10","1,750.65","1,690",-,-,-,-,-,-,
,101,3,88,21.64,66.45,-21.50,65,66.45,72.70,65,"24,150.00",65,"1,270.90","1,720.35","1,690",-,-,-,-,-,-,
,452,194,"1,032",22.01,64.60,-16.65,65,41.45,64.55,65,"24,200.00","1,690","1,255.25","1,916.70","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,65,37.50,76.20,780,"24,250.00",65,"1,379.75","1,946.30","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,65,33.70,78.60,65,"24,300.00",65,"1,418.25","1,991.30","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,65,23.05,75.20,65,"24,350.00",65,"1,330.50","2,063.90",65,-,-,-,-,-,-,
,-,-,-,-,-,-,65,23.55,64.70,65,"24,400.00",65,"1,526.90","2,103.40",65,-,-,-,-,-,-,
,-,-,-,-,-,-,910,29.15,60.70,65,"24,450.00",65,"1,567.85","2,174.25","1,690",-,-,-,-,-,-,
,"1,802",53,"3,522",21.26,32.55,-13.15,"1,560",31.55,32.95,195,"24,500.00",65,"1,615.65","2,204.75","1,690",-,-,-,-,-,-,
,4,-,-,-,70.05,-,65,24.05,43.80,910,"24,550.00",65,"1,653.55","2,232.40","1,690",-,-,-,-,-,-,
,327,41,315,21.78,29.90,-8.80,260,25.15,31.35,260,"24,600.00","1,690","1,674.25","2,165.85","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,65,13.05,36.95,650,"24,650.00",65,"1,737.85","2,393.85","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,65,13.45,34.45,65,"24,700.00","1,690","1,765.55","2,405.35","1,690",-,"1,850.00",-,-,-,4,
,-,-,-,-,-,-,65,16.55,30.50,65,"24,750.00","1,690","1,811.10","2,445.05","1,690",-,-,-,-,-,-,
,5,3,5,22.74,25.10,-118.90,65,20.20,52.00,650,"24,800.00",65,"1,871.20","2,493.05",65,-5.00,"1,940.00",-,-,-,4,
,-,-,-,-,-,-,"1,755",16.10,24.40,65,"24,850.00",65,"1,912.95","2,567.90","1,690",-,-,-,-,-,-,
,149,21,154,21.61,15.75,-10.05,65,16.70,19.15,65,"24,900.00",65,"1,960.90","2,599.60","1,690",-,"2,010.00",-,-,-,4,
,-,-,-,-,-,-,"1,560",13.00,22.10,65,"24,950.00",65,"2,002.15","2,639.75","1,690",-,-,-,-,-,-,
,"1,610",412,"2,275",22.12,14.60,-5.15,520,14.45,14.60,780,"25,000.00",65,"2,047.30","2,672.50","1,690",-,"2,100.00",-,-,-,4,
,22,11,128,23.78,19.75,-2.15,65,15.00,19.80,260,"25,050.00",65,"2,091.65","2,844.85","1,690",-,-,-,-,-,-,
,3,1,2,24.00,18.95,-67.10,"1,560",7.00,53.10,65,"25,100.00","1,690","2,049.85","2,780.00","1,690",-,"2,150.00",-,-,-,4,
,-,-,-,-,-,-,"1,755",6.55,19.80,65,"25,150.00","1,690","2,108.85","2,848.80","1,690",-,-,-,-,-,-,
,10,10,21,24.08,16.00,-39.15,"1,755",7.55,18.40,130,"25,200.00","1,690","2,145.60","3,008.50","1,690",-,-,-,-,-,-,
,1,1,56,21.59,7.30,-43.15,65,8.25,14.00,65,"25,250.00","1,690","2,167.30","2,980.25","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,"1,560",6.70,17.95,65,"25,300.00","1,690","2,406.30","3,034.05","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,"1,560",6.50,14.95,65,"25,350.00","1,690","2,243.35","3,063.60","1,690",-,-,-,-,-,-,
,-,-,-,-,-,-,"1,755",6.50,18.95,65,"25,400.00","1,690","2,299.70","3,153.50","1,690",-,-,-,-,-,-,
,80,-9,91,23.89,9.40,-1.90,65,7.50,9.40,130,"25,450.00","1,690","2,538.05","3,163.30","1,690",-,-,-,-,-,-,
,625,191,901,23.23,7.00,-2.95,65,6.25,9.50,520,"25,500.00","1,690","2,577.80","3,260.80","1,690",-,-,-,-,-,-,
,7,7,18,24.45,9.00,-19.95,780,5.70,12.50,65,"25,550.00","1,690","2,620.35","3,279.40","1,690",-,-,-,-,-,-,
