CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,206,115,317,32.60,718.10,-240.95,65,714.50,717.00,260,"22,100.00",65,260.80,261.45,65,31.70,261.15,35.33,"10,895",283,"3,386",
,98,45,90,32.03,681.20,-236.15,65,681.55,683.95,130,"22,150.00",195,277.05,278.15,65,36.20,278.85,35.12,"2,438",-110,846,
,"1,926",194,863,32.83,644.40,-234.60,130,646.45,649.50,130,"22,200.00",195,293.40,293.90,"3,120",39.95,293.65,35.09,"16,039",279,"4,798",
,47,33,61,32.29,621.05,-573.25,65,615.85,618.10,65,"22,250.00",195,311.15,311.60,"3,055",42.75,311.60,34.93,"3,801",143,989,
,966,815,"4,273",32.24,583.30,-229.65,65,583.80,585.15,130,"22,300.00",130,329.35,330.20,260,48.05,329.40,34.81,"21,298","3,255","6,313",
,107,56,373,32.44,562.15,-221.55,65,554.10,555.95,65,"22,350.00",130,348.90,350.15,195,233.35,349.60,34.54,"3,399",800,807,
,"1,204","1,016","6,860",32.08,527.00,-214.45,65,523.90,525.10,65,"22,400.00",65,369.50,370.40,260,57.35,369.30,34.51,"24,493","4,556","7,283",
,266,205,"1,627",31.91,497.30,-211.85,65,494.90,496.35,65,"22,450.00",195,389.75,390.90,65,389.85,392.30,34.44,"3,437",944,944,
,"16,060","11,946","54,732",31.75,466.45,-212.95,325,466.45,467.10,910,"22,500.00","1,040",412.45,412.95,910,67.65,412.45,34.24,"1,00,319","17,093","37,219",
,"2,534","2,451","12,236",31.63,440.55,-201.70,65,439.75,440.95,65,"22,550.00",130,434.95,435.95,65,78.55,436.45,34.08,"19,359","2,898","3,723",
,"10,068","9,075","43,974",31.49,413.00,-199.90,65,412.65,413.45,260,"22,600.00",65,458.55,459.00,65,80.65,459.65,33.94,"58,982","7,666","10,959",
,"3,161","2,887","14,352",31.23,388.10,-189.85,130,387.55,388.55,130,"22,650.00",65,482.20,483.50,130,85.10,482.20,33.90,"17,263","1,605","2,827",
,"10,985","6,362","36,810",31.26,364.15,-187.75,195,363.25,364.05,325,"22,700.00",65,507.70,508.20,"1,040",90.10,508.00,33.75,"34,354","3,768","10,053",
,"1,304",542,"4,709",31.22,340.75,-182.15,195,339.80,340.55,130,"22,750.00",325,533.35,534.95,65,95.40,533.30,33.57,"4,747",-377,"1,323",
,"10,175","3,385","30,671",31.07,316.95,-177.45,195,316.90,317.55,"1,040","22,800.00",65,560.30,560.80,65,98.80,559.75,33.41,"19,228","-2,075","10,176",
,"2,165",-174,"7,078",30.89,295.80,-169.70,65,295.45,296.35,65,"22,850.00",130,588.40,590.10,65,104.80,587.45,33.43,"4,257","-1,141","2,138",
,"10,144",-163,"23,196",30.71,274.50,-165.95,260,274.35,275.15,195,"22,900.00",130,617.25,618.90,195,110.05,616.00,33.27,"13,283","-2,721","6,898",
,"2,362",-326,"4,996",30.77,255.40,-158.20,130,254.75,255.35,130,"22,950.00",130,646.45,649.70,260,119.55,648.90,32.88,"2,015",-829,"1,462",
,"28,360","3,647","64,426",30.41,236.40,-153.70,65,236.25,236.50,260,"23,000.00",130,678.25,679.90,65,121.50,678.35,33.07,"30,278","-2,426","21,113",
,"3,286",-69,"7,394",30.28,217.75,-149.00,65,217.65,218.30,65,"23,050.00",65,709.05,713.30,65,132.05,713.25,32.44,"4,164",-163,"2,402",
,"10,954","-1,797","23,644",30.20,200.85,-143.70,"2,145",200.90,201.15,65,"23,100.00",390,740.55,744.05,260,136.40,746.70,32.98,"12,345","-4,068","7,052",
,"1,908",134,"5,062",30.05,184.60,-135.50,130,184.10,184.70,65,"23,150.00",195,774.05,778.95,65,138.80,777.30,33.19,182,-48,903,
,"15,998","1,525","27,539",29.88,168.60,-132.95,65,168.30,168.75,130,"23,200.00",65,808.25,811.00,65,142.45,809.30,32.41,"7,128","-2,276","9,046",
,"3,158",515,"4,649",29.74,154.70,-126.55,"3,120",154.35,154.70,195,"23,250.00",65,843.05,849.75,65,154.30,850.00,33.33,201,-4,"2,012",
,"13,239","4,768","29,193",29.54,140.05,-121.40,65,140.35,140.65,195,"23,300.00",130,878.75,881.70,65,157.55,884.05,32.18,"3,297","-1,406","3,656",
,"1,260",307,"3,441",29.51,128.55,-115.60,65,128.50,129.10,130,"23,350.00",130,916.05,924.60,65,166.70,922.15,33.16,327,-99,346,
,"8,370","2,088","19,948",29.30,116.55,-108.85,130,116.45,116.80,325,"23,400.00",65,953.05,959.00,130,170.10,956.55,31.60,"1,771",-392,"3,407",
,"1,474",39,"5,153",29.17,106.90,-101.90,260,105.65,106.05,65,"23,450.00",65,983.25,"1,001.55",65,162.20,983.90,31.67,122,-63,400,
,"25,137","5,679","67,494",29.11,96.45,-98.05,195,96.35,96.60,195,"23,500.00",65,"1,032.85","1,039.10",65,179.15,"1,035.00",31.27,"3,422",-239,"7,450",
,"2,771","1,638","6,969",29.06,87.65,-92.15,65,87.40,87.60,130,"23,550.00",65,"1,057.95","1,082.40",65,191.60,"1,076.20",32.94,99,-16,519,
,"15,754","1,775","23,205",28.87,78.50,-85.80,975,78.50,78.65,65,"23,600.00",65,"1,111.90","1,121.25",65,194.30,"1,120.00",33.72,366,-9,"7,642",
,"1,992",247,"3,649",28.79,70.80,-82.35,65,70.60,70.90,195,"23,650.00",65,"1,153.25","1,167.35",65,180.15,"1,149.85",32.39,29,-7,141,
,"9,470","3,514","21,556",28.63,63.00,-75.40,325,63.00,63.25,130,"23,700.00",65,"1,197.10","1,205.90",195,211.65,"1,210.00",34.13,199,-104,"1,307",
,"1,728",369,"2,995",28.54,56.65,-70.95,65,56.50,56.70,390,"23,750.00",65,"1,229.10","1,258.70",65,89.70,"1,170.00",21.38,25,-11,82,
,"12,241","3,070","24,874",28.42,50.35,-65.20,390,50.20,50.40,455,"23,800.00",65,"1,288.30","1,303.40",650,203.85,"1,286.15",33.61,326,62,"3,520",
,"1,361",346,"3,706",28.41,45.25,-60.55,455,45.00,45.20,195,"23,850.00",65,"1,318.10","1,350.55",195,82.40,"1,200.00",-,1,-,184,
,"12,448","2,555","24,739",28.33,40.35,-56.50,325,40.30,40.50,325,"23,900.00",130,"1,372.15","1,381.70",65,219.20,"1,375.30",33.44,89,-34,"5,447",
,"1,093",206,"4,907",28.31,36.10,-51.30,455,36.00,36.20,195,"23,950.00",65,"1,398.70","1,438.75",65,253.95,"1,350.00",-,1,-,32,
,"41,457","15,179","89,261",28.26,31.95,-47.25,975,31.85,32.00,"1,625","24,000.00",65,"1,464.15","1,472.90",65,220.65,"1,459.75",32.85,986,407,"8,864",
,"2,165",156,"10,103",28.19,28.40,-43.75,195,28.25,28.40,455,"24,050.00",65,"1,495.05","1,538.40",65,322.50,"1,529.40",36.61,23,19,47,
,"15,173","5,159","34,660",28.15,25.15,-39.70,520,25.15,25.25,195,"24,100.00",130,"1,548.30","1,572.95",195,236.80,"1,560.00",34.53,84,-8,"5,462",
,"1,659",195,"6,884",28.28,23.00,-35.15,910,22.75,22.85,195,"24,150.00",130,"1,571.85","1,636.40",130,-,-,31.73,-,-,18,
,"20,709","4,599","37,306",28.22,20.20,-32.40,325,20.15,20.25,520,"24,200.00",65,"1,651.60","1,667.45",130,246.25,"1,658.30",32.88,165,-26,"8,675",
,"3,427",163,"6,001",28.30,18.25,-29.70,65,18.15,18.20,130,"24,250.00",65,"1,674.00","1,727.65",65,-,-,26.57,-,-,"1,567",
,"10,885","1,351","25,412",28.31,16.10,-26.70,"1,560",16.00,16.15,"1,625","24,300.00",65,"1,743.10","1,763.50",130,196.50,"1,700.00",-,46,5,"3,293",
,"1,205",206,"3,761",28.44,14.60,-24.25,"1,755",14.55,14.60,"1,820","24,350.00",130,"1,775.60","1,813.95",65,369.85,"1,660.35",-,2,-,18,
,"9,661","2,968","19,292",28.47,13.20,-22.10,390,13.10,13.20,585,"24,400.00",65,"1,840.20","1,851.85",65,248.60,"1,838.95",35.31,357,323,"4,332",
,"2,833",127,"5,396",28.63,12.00,-20.30,"1,625",11.80,11.90,520,"24,450.00",65,"1,866.15","1,944.95",65,-,-,-,-,-,"1,638",
,"41,596","11,945","71,990",28.63,10.60,-18.50,"3,315",10.55,10.60,"1,235","24,500.00",130,"1,940.75","1,950.60",65,273.65,"1,959.40",40.77,330,46,"13,722",
,"13,194",329,"9,232",28.88,9.95,-16.35,"4,810",9.90,10.00,"30,420","24,550.00",65,"1,980.05","2,043.30",65,-,-,37.59,-,-,"21,560",
,"19,479",186,"23,814",29.08,9.05,-14.75,"30,810",9.00,9.05,"4,745","24,600.00",65,"2,035.20","2,049.95",260,274.55,"2,049.95",37.51,27,2,"13,098",
,695,43,"2,485",29.44,8.45,-13.45,"1,820",8.35,8.45,"4,550","24,650.00",65,"2,076.15","2,107.25",65,257.05,"2,093.20",39.88,2,1,"25,230",
,"19,628","2,270","22,977",29.49,7.65,-12.25,325,7.65,7.70,"1,755","24,700.00",65,"2,112.50","2,162.55",65,232.15,"2,110.00",30.70,23,13,"14,914",
,"9,984",265,"3,144",29.81,7.40,-11.10,650,7.25,7.35,780,"24,750.00",65,"2,178.15","2,221.15",65,390.00,"2,190.00",40.62,1,-,"8,971",
,"12,267","3,194","26,874",30.03,6.80,-10.10,"6,565",6.70,6.80,"2,080","24,800.00",130,"2,198.55","2,255.40",65,188.30,"2,159.00",-,17,16,"2,177",
,"7,841","7,131","13,136",30.31,6.35,-9.25,520,6.35,6.40,650,"24,850.00",130,"2,261.45","2,310.35",65,226.80,"2,280.00",39.57,1,-,15,
,"2,998","1,098","13,747",30.46,5.80,-8.70,"5,915",5.75,5.85,"2,015","24,900.00",130,"2,292.65","2,356.40",65,-,-,35.83,-,-,224,
,409,62,"1,513",30.77,5.65,-7.65,130,5.40,5.55,"1,040","24,950.00",65,"2,360.15","2,416.15",65,-,-,-,-,-,3,
,"37,687","11,605","65,467",30.78,4.80,-7.60,"12,935",4.80,4.90,"3,770","25,000.00",65,"2,428.75","2,439.00",65,268.95,"2,429.15",42.94,545,101,"6,944",
,491,-51,"1,766",31.30,5.00,-6.40,65,4.75,4.80,715,"25,050.00",65,"2,469.10","2,517.35",65,370.00,"2,480.00",42.29,4,-3,9,
,"3,086","1,402","9,583",31.33,4.30,-6.25,"2,015",4.30,4.35,"1,820","25,100.00",65,"2,501.50","2,570.00",65,-,-,39.11,-,-,23,
,477,35,"1,696",31.55,4.10,-5.45,390,4.10,4.15,65,"25,150.00","1,690","2,254.50","2,630.80",65,-,-,-,-,-,2,
,"4,694","1,046","9,499",31.64,3.70,-5.00,"1,105",3.65,3.70,195,"25,200.00",130,"2,584.70","2,649.80",65,244.10,"2,596.60",-,2,-1,111,
,417,30,818,32.19,3.60,-4.15,715,3.50,3.60,65,"25,250.00","1,690","1,955.40","2,695.00",650,-,-,-,-,-,5,
,"5,303",-407,"11,125",32.35,3.35,-3.95,"2,015",3.30,3.35,"2,860","25,300.00","1,690","2,418.65","2,749.60",65,-,-,38.10,-,-,39,
,310,134,951,32.73,3.30,-3.65,390,3.20,3.35,975,"25,350.00","1,690","2,069.70","2,803.85",65,-,-,-,-,-,1,
,"1,710","-1,460","8,756",32.78,3.00,-3.30,"1,625",2.95,3.00,"1,235","25,400.00",130,"2,780.35","2,848.45",65,172.00,"2,720.00",-,35,8,286,
,169,-11,696,33.26,3.00,-2.75,390,2.90,3.05,"1,820","25,450.00","1,690","2,562.45","2,900.55",65,-,-,-,-,-,1,
,"14,843","2,677","24,759",33.25,2.70,-2.50,"4,355",2.65,2.70,"3,185","25,500.00",130,"2,918.45","2,934.05",65,267.25,"2,913.25",39.90,430,223,"2,016",
,418,52,336,34.08,2.65,-2.25,130,2.60,2.80,130,"25,550.00","1,690","2,624.15","3,003.65",65,-,-,-,-,-,1,
,"3,719",-281,"12,342",34.26,2.55,-2.25,"4,615",2.55,2.60,"1,235","25,600.00",130,"3,007.30","3,039.95",65,320.00,"3,030.00",51.28,19,18,61,
,200,6,556,34.58,2.55,-1.75,520,2.50,2.55,780,"25,650.00","1,690","2,740.75","3,104.25",65,-,-,-,-,-,1,
,"1,927",660,"10,975",34.49,2.25,-2.10,"2,145",2.25,2.30,"3,315","25,700.00","1,690","2,670.50","3,144.90",65,252.80,"3,081.00",-,3,2,28,
,156,32,366,35.03,2.35,-1.90,65,2.20,2.35,130,"25,750.00","1,690","2,824.95","3,199.80",65,-,-,-,-,-,7,
,"1,497",-280,"4,808",35.31,2.25,-1.90,"1,755",2.20,2.30,"3,575","25,800.00","1,690","2,808.10","3,244.80",65,185.00,"3,110.00",-,33,23,66,
,231,-7,460,35.59,2.15,-1.75,390,2.15,2.35,390,"25,850.00","1,690","2,573.95","3,304.60",65,-,-,-,-,-,1,
,935,-482,"2,428",36.22,2.00,-1.85,"1,170",2.00,2.05,520,"25,900.00",65,"3,300.00","3,349.80",65,-,-,42.97,-,-,10,
,256,34,281,36.10,1.95,-1.85,390,2.05,2.25,390,"25,950.00","1,690","3,019.25","3,412.95",65,-,-,-,-,-,1,
,"19,366","2,265","22,804",36.64,1.95,-1.70,"12,740",1.95,2.00,"14,235","26,000.00",65,"3,414.00","3,435.55",65,278.45,"3,420.00",51.21,561,-94,"2,280",
,280,43,75,37.09,2.00,-1.80,"1,560",1.60,2.00,65,"26,050.00","1,690","2,647.55","3,500.05",65,-,-,-,-,-,2,
,743,188,915,37.11,1.65,-1.80,260,1.70,1.80,390,"26,100.00",130,"3,507.70","3,540.05",65,261.45,"3,500.00",39.55,2,1,319,
,132,31,132,37.20,1.65,-1.60,"1,560",1.65,1.75,65,"26,150.00","1,690","3,162.90","3,605.20",65,-,-,-,-,-,1,
,"1,441",284,"2,581",37.86,1.70,-1.65,"2,925",1.70,1.80,"3,315","26,200.00","1,690","3,232.65","3,652.25",65,-,-,-,-,-,2,
,144,29,64,38.18,1.70,-1.65,"2,600",1.55,1.90,"1,040","26,250.00","1,690","3,245.00","3,700.30",65,-,-,-,-,-,16,
,610,144,893,38.24,1.55,-1.45,195,1.55,1.85,780,"26,300.00","1,690","3,303.95","3,756.60",130,285.80,"3,725.00",56.74,8,6,80,
,201,57,186,38.67,1.55,-1.20,715,1.55,1.90,715,"26,350.00","1,690","3,386.45","3,805.70",65,-,-,-,-,-,1,
,866,"-1,748","4,054",39.34,1.65,-1.30,65,1.45,1.65,780,"26,400.00","1,690","3,414.45","3,853.75",65,-,-,46.06,-,-,1,
,269,139,299,40.01,1.75,-1.05,130,1.30,1.70,650,"26,450.00","1,690","3,412.90","3,906.10",65,-,-,-,-,-,1,
,"8,647","-3,465","14,930",39.24,1.20,-1.55,"25,545",1.15,1.20,"4,615","26,500.00",390,"3,882.20","3,940.00",195,-,-,56.99,-,-,395,
,558,148,282,39.65,1.30,-1.35,"2,730",1.30,1.45,650,"26,550.00","1,690","3,278.20","4,006.30",65,-,-,-,-,-,1,
,"5,650",118,"5,641",40.06,1.25,-1.05,"15,795",1.20,1.25,"9,555","26,600.00","1,690","3,588.50","4,077.50",65,-,-,-,-,-,1,
