CALLS,,PUTS
,OI,CHNG IN OI,VOLUME,IV,LTP,CHNG,BID QTY,BID,ASK,ASK QTY,STRIKE,BID QTY,BID,ASK,ASK QTY,CHNG,LTP,IV,VOLUME,CHNG IN OI,OI,
,2,-,1,-,"1,072.15",-529.20,65,"1,382.10","1,786.95","1,690","21,250.00","90,870",50.15,-,-,49.85,50.15,31.71,5,5,5,
,3,-,-,-,"1,400.95",-,"1,690","1,227.20","1,769.20","1,690","21,300.00","1,38,840",58.80,-,-,58.45,58.80,32.26,7,7,7,
,3,-,-,-,"1,276.35",-,"1,690","1,036.30","1,480.75",65,"21,350.00","7,150",68.55,-,-,-,-,-,-,-,-,
,4,-,-,-,"1,199.75",-,"1,690","1,156.50","1,544.45","3,380","21,400.00",65,94.40,95.10,520,-1.15,94.40,35.31,"15,976","1,037","2,998",
,5,-,-,-,"1,259.10",-,"1,690","1,134.45","1,508.10","1,690","21,450.00","5,915",59.25,-,-,-,-,-,-,-,-,
,248,209,910,27.14,"1,318.70",-33.30,65,"1,319.30","1,341.25",65,"21,500.00",195,104.90,106.40,390,-0.30,106.40,34.87,"60,259","4,319","12,701",
,10,7,18,25.47,"1,263.40",176.60,65,"1,017.25","1,406.10",65,"21,550.00","4,680",74.20,113.40,455,-,-,-,-,-,-,
,43,42,46,-,990.40,-510.30,260,"1,231.70","1,352.60",130,"21,600.00",390,119.40,121.35,520,-3.30,119.40,34.39,"10,969",584,"2,467",
,43,42,124,24.25,"1,166.10",-295.05,520,"1,188.85","1,218.65",130,"21,650.00",65,125.70,126.50,65,127.20,128.40,34.35,401,112,112,
,16,13,274,25.07,"1,127.80",-222.20,65,"1,137.45","1,188.20",65,"21,700.00",65,133.75,135.95,455,134.80,136.20,34.13,"1,863",874,874,
,48,46,202,25.08,"1,084.60",-96.90,65,"1,083.55","1,142.15",65,"21,750.00",455,141.55,143.65,455,142.35,144.00,33.88,50,35,35,
,142,128,476,26.88,"1,057.65",-105.50,650,"1,057.60","1,092.85",65,"21,800.00",65,150.05,153.50,65,-4.05,151.40,33.55,"20,252",786,"3,600",
,11,8,384,25.68,"1,005.35",-154.65,65,807.15,"1,046.50",195,"21,850.00",65,157.70,163.75,65,158.50,160.80,33.36,"1,168",405,405,
,73,64,627,27.83,985.65,-40.35,65,976.40,"1,081.90",65,"21,900.00",65,170.00,174.85,260,171.90,174.60,33.52,"5,277","1,715","1,715",
,91,89,346,28.70,955.70,-401.05,520,923.10,996.60,65,"21,950.00","1,560",132.05,182.95,520,-,-,-,-,-,-,
,"2,086","1,772","9,221",27.97,909.20,-34.15,130,902.15,931.00,65,"22,000.00","2,990",191.00,193.10,65,-0.90,194.00,32.96,"61,244","8,258","14,545",
,69,63,378,26.04,849.50,-56.95,130,867.45,961.50,65,"22,050.00",65,198.85,205.00,65,203.45,207.65,32.94,379,156,156,
,410,355,"2,592",27.70,831.25,-41.35,130,827.65,857.10,65,"22,100.00",65,210.05,217.25,65,1.00,218.00,32.61,"12,065",637,"1,647",
,185,178,"1,116",27.63,793.95,-179.85,260,779.35,828.55,65,"22,150.00",65,222.40,229.30,260,0.90,229.30,32.31,"5,612",345,"1,100",
,"1,310","1,249","16,694",29.13,777.55,-21.45,130,752.45,776.35,65,"22,200.00",65,238.90,242.00,65,-1.90,241.65,32.04,"30,912","3,804","4,587",
,292,272,"4,507",29.23,744.70,-14.80,65,711.25,748.80,260,"22,250.00",65,252.00,256.30,65,94.95,249.20,31.37,"6,735",977,978,
,"2,473","1,969","30,845",28.53,702.00,-25.50,65,686.60,701.80,65,"22,300.00",195,264.25,269.70,65,-6.00,265.00,31.27,"43,407","3,917","5,333",
,500,428,"4,539",27.80,659.30,-33.30,65,645.75,666.80,65,"22,350.00",65,277.90,285.10,130,-0.05,279.40,31.02,"6,388",780,886,
,"2,415","1,617","19,572",28.17,632.45,-24.45,195,619.60,633.85,65,"22,400.00",65,295.00,300.60,130,-3.35,298.95,31.08,"21,355","2,174","3,824",
,216,107,"2,866",27.43,591.05,-32.30,65,583.65,600.75,65,"22,450.00",65,309.95,317.40,130,-5.75,309.75,30.47,"2,967",512,571,
,"7,214","4,829","45,934",27.92,567.85,-25.65,65,559.70,567.90,130,"22,500.00",65,331.55,334.50,130,-5.10,334.55,30.78,"47,743","1,340","12,407",
,522,404,"4,695",27.08,526.35,-32.55,130,517.80,542.70,65,"22,550.00",65,348.90,351.85,130,-8.25,348.90,30.32,"2,855",-78,592,
,"3,922","2,505","21,303",27.46,503.65,-27.60,195,497.35,503.25,195,"22,600.00",195,366.20,369.90,195,-10.65,365.45,29.95,"14,569","2,086","4,362",
,812,402,"4,969",26.70,464.90,-35.80,195,463.15,472.75,195,"22,650.00",195,384.50,391.10,195,-9.95,384.15,29.68,"3,206",-265,650,
,"4,815","2,839","26,837",26.95,442.20,-30.05,195,439.35,442.60,195,"22,700.00",195,407.70,411.20,195,-5.75,411.30,29.92,"20,491","2,811","6,033",
,983,233,"5,882",26.42,408.80,-35.35,195,408.75,416.00,195,"22,750.00",195,425.55,441.40,195,-3.25,433.95,29.79,"3,392",-315,518,
,"7,850","4,244","28,426",26.66,387.95,-30.10,195,385.25,388.80,195,"22,800.00",195,451.20,452.85,975,-7.50,451.60,29.27,"9,415",128,"4,518",
,"1,342",-144,"3,739",26.10,355.95,-35.80,195,354.30,359.70,195,"22,850.00",195,468.50,479.90,195,-8.70,475.20,29.09,"1,219",-120,"1,389",
,"6,856","2,196","20,465",26.27,336.00,-31.30,65,333.45,336.80,65,"22,900.00",65,500.00,504.55,65,-2.80,504.55,29.24,"3,275",-30,"2,433",
,783,-21,"3,077",26.18,313.15,-29.60,65,305.90,313.10,260,"22,950.00",65,514.05,535.15,"1,040",14.90,549.45,30.37,240,8,452,
,"12,818","3,288","62,734",26.00,290.00,-31.65,65,287.40,290.00,260,"23,000.00",65,553.00,559.85,130,-6.90,555.00,28.79,"11,533",34,"7,135",
,574,295,"2,435",25.79,267.45,-31.60,65,260.90,268.95,65,"23,050.00",65,567.95,605.10,130,6.10,595.95,29.54,116,69,192,
,"2,493",124,"14,261",25.75,248.25,-32.15,65,245.00,246.05,65,"23,100.00",65,592.70,624.70,260,3.95,620.35,29.11,875,-131,622,
,480,218,"2,582",25.53,227.60,-33.00,65,220.35,229.10,65,"23,150.00",65,462.10,655.35,130,11.80,660.85,29.74,63,19,95,
,"4,411","2,080","21,063",25.23,206.95,-34.90,65,207.00,209.75,195,"23,200.00",65,662.80,683.85,130,1.50,678.55,28.70,956,-70,530,
,849,252,"4,477",24.83,186.05,-38.15,260,186.05,192.30,65,"23,250.00",130,681.45,712.45,845,100.15,820.65,36.43,31,6,61,
,"4,084","1,179","19,117",25.22,176.55,-29.90,195,173.00,176.55,260,"23,300.00",585,736.00,757.15,520,-5.60,745.00,28.62,"1,296",69,"1,041",
,609,236,"2,706",24.76,156.90,-33.85,65,152.90,159.95,65,"23,350.00",65,759.25,785.25,130,-6.40,776.00,28.33,53,-15,56,
,"2,980",998,"16,574",24.67,143.00,-32.20,65,142.30,146.30,65,"23,400.00",260,800.05,819.80,65,5.50,815.75,28.63,286,6,274,
,755,-332,"7,927",24.62,130.55,-31.50,65,128.90,135.75,65,"23,450.00",65,831.15,857.90,130,-6.60,853.40,28.73,51,2,26,
,"14,595","8,123","70,719",24.65,119.75,-28.50,390,119.75,120.00,"2,405","23,500.00",130,875.15,880.00,65,-5.35,880.00,27.86,"1,234",309,"1,416",
,522,246,"3,640",24.47,107.45,-28.25,65,105.95,107.45,390,"23,550.00",65,909.80,939.70,65,122.80,900.80,26.35,3,1,29,
,"2,982",619,"18,275",24.29,96.00,-26.85,65,95.00,96.00,"1,625","23,600.00",65,936.85,974.60,65,9.10,962.85,28.36,67,-15,128,
,437,202,"2,467",24.16,86.00,-26.65,65,84.70,86.85,520,"23,650.00",65,987.55,"1,042.35",65,61.10,"1,034.65",31.21,20,-2,19,
,"3,412","1,522","22,251",24.21,78.40,-24.00,"1,170",76.85,78.40,260,"23,700.00",65,"1,026.75","1,070.55",130,16.70,"1,054.70",29.52,61,7,34,
,457,46,"2,882",23.81,67.45,-25.15,260,67.45,69.40,520,"23,750.00",-,-,"1,206.55",65,-,"1,427.40",-,-,-,10,
,"4,714","2,037","24,881",23.83,60.90,-23.55,130,59.70,60.90,975,"23,800.00",65,"1,107.85","1,147.35",65,-2.00,"1,113.00",27.23,245,68,214,
,408,-4,"2,471",23.66,53.50,-22.65,325,53.55,54.50,650,"23,850.00",65,"1,027.00","1,303.75","1,690",-,"1,134.25",-,-,-,10,
,"1,938",410,"13,250",23.58,47.40,-21.90,65,47.40,48.85,65,"23,900.00",65,"1,071.65","1,279.70",65,-,"1,150.00",-,-,-,36,
,399,-103,"2,407",23.44,41.50,-21.00,65,42.05,43.30,520,"23,950.00",65,"1,124.75","1,400.60","1,690",-,"1,181.00",-,-,-,9,
,"16,590","6,828","73,057",23.58,37.90,-18.55,195,38.95,39.45,195,"24,000.00",65,"1,286.45","1,310.10",65,28.25,"1,314.65",30.74,651,398,"1,030",
,396,-300,"3,356",23.78,34.90,-16.50,520,33.10,34.85,195,"24,050.00",65,"1,166.35","1,373.25",65,-,"1,185.00",-,-,-,2,
,"1,839",166,"15,779",23.41,29.10,-16.10,520,28.70,30.50,65,"24,100.00","1,690","1,136.30","1,411.70",130,301.50,"1,721.50",59.19,1,-1,18,
,406,48,"1,805",23.60,26.75,-13.80,520,25.50,27.65,520,"24,150.00",65,"1,291.75","1,517.85",65,-,"1,292.50",-,-,-,1,
,"4,329","1,613","25,664",23.63,23.85,-12.80,260,23.15,23.85,"2,405","24,200.00","1,690","1,254.75","1,510.80",130,138.35,"1,600.00",42.71,7,2,22,
,311,52,"1,848",23.51,20.60,-12.00,130,20.00,21.00,780,"24,250.00",65,"1,387.70","1,603.05",65,-,"1,375.35",-,-,-,1,
,"1,606",-732,"9,610",24.01,20.15,-8.80,520,17.85,19.90,390,"24,300.00",65,"1,415.15","1,650.90",65,-,"1,570.00",-,-,-,19,
,196,54,875,23.34,15.40,-10.80,195,15.45,17.75,195,"24,350.00","1,690","1,467.25","1,714.25",65,-,"1,437.35",-,-,-,13,
,"2,410",-372,"12,738",24.12,16.10,-7.10,65,14.10,15.95,195,"24,400.00",65,"1,511.20","1,925.70","1,690",-,"1,670.00",-,-,-,7,
,195,4,"1,135",23.88,13.45,-7.95,65,12.60,14.60,520,"24,450.00","1,690","1,515.45","1,786.95",65,3.15,"1,503.50",-,-,-,2,
,"9,315","2,681","32,370",23.89,11.85,-7.40,65,12.00,12.15,650,"24,500.00",130,"1,757.10","1,791.80",260,37.55,"1,783.10",34.37,261,233,422,
,230,97,771,24.13,11.00,-6.55,650,9.25,13.05,520,"24,550.00",650,"1,772.35","1,841.60",65,208.90,"1,858.90",38.62,5,3,3,
,"2,681","1,645","8,773",24.25,9.95,-5.65,"1,300",9.00,11.00,65,"24,600.00",65,"1,586.60","1,915.15",130,391.00,"2,221.00",68.99,3,3,17,
,154,85,438,24.20,8.60,-5.75,650,6.40,10.00,"1,040","24,650.00","1,690","1,627.35","1,948.20",650,549.50,"2,370.10",77.78,1,1,1,
,"2,023",680,"6,496",24.36,7.85,-5.15,715,6.50,8.95,130,"24,700.00","1,690","1,667.10","2,013.65",260,736.25,"2,436.25",80.00,2,2,7,
,335,173,650,24.62,7.35,-4.50,"1,560",5.20,10.45,650,"24,750.00","1,690","1,811.40","2,062.40",130,"1,442.95","2,065.90",42.47,1,1,1,
,"1,730",228,"7,049",24.13,5.60,-5.15,195,5.40,6.55,195,"24,800.00",65,"1,896.50","2,112.40",260,324.85,"2,124.85",44.35,4,4,7,
,234,74,770,24.16,4.90,-4.55,"1,560",4.50,6.80,650,"24,850.00",65,"1,970.40","2,166.45",520,"1,456.60","2,143.50",40.84,1,1,1,
,"1,488",708,"5,826",25.79,6.75,-2.05,585,3.95,6.40,650,"24,900.00",65,"1,951.00","2,196.90",650,107.15,"2,557.15",77.51,6,4,23,
,717,464,"2,414",24.54,4.15,-3.95,65,3.90,6.65,"1,950","24,950.00",65,"1,927.05","2,614.35","1,690",-,-,-,-,-,-,
,"20,291","11,787","45,714",24.36,3.40,-3.85,65,3.55,4.30,650,"25,000.00",520,"2,229.05","2,287.85",130,-98.55,"2,240.45",32.59,16,12,35,
,"1,576","1,403","2,701",24.22,2.80,-3.80,520,2.70,4.85,"1,300","25,050.00",65,"2,073.10","2,781.00",65,-,-,-,-,-,-,
,"6,883","6,066","15,445",24.32,2.50,-3.80,"1,235",2.45,2.50,"10,530","25,100.00",65,"2,137.25","2,839.10","1,690",-,-,-,-,-,-,
,"1,953","1,886","3,741",24.51,2.30,-3.55,845,2.30,3.55,650,"25,150.00",65,"2,182.85","2,834.15","1,690",-,-,-,-,-,-,
,961,554,"4,954",25.53,2.80,-2.55,"1,365",2.30,3.35,"1,690","25,200.00","1,690","2,087.05","2,496.15",520,300.00,"2,630.00",62.24,4,4,7,
,378,286,741,25.17,2.15,-2.80,"3,250",2.15,3.30,650,"25,250.00","1,690","2,268.80","2,605.50",65,"1,996.25","2,970.25",89.00,1,1,1,
,991,528,"3,370",25.59,2.15,-2.35,"5,460",2.10,2.70,520,"25,300.00",130,"2,464.55","2,598.15",650,300.00,"2,600.00",47.99,2,2,4,
,41,14,70,25.25,1.65,-2.60,650,2.05,3.05,650,"25,350.00","1,690","2,365.80","2,736.00","1,690","2,015.30","3,068.00",90.60,3,3,3,
,847,228,"2,143",26.22,2.00,-1.80,"1,105",2.00,2.65,"1,690","25,400.00","1,690","2,445.90","2,749.60",65,-,"2,600.00",-,-,-,32,
,55,-7,77,26.71,2.05,-1.60,"1,755",1.65,2.95,650,"25,450.00","1,690","2,412.05","2,940.55","1,690",-,"2,700.00",-,-,-,1,
,"3,451",170,"8,101",27.34,2.20,-1.20,"7,345",2.10,2.55,65,"25,500.00",65,"2,576.15","2,801.50",65,-36.45,"2,738.55",37.89,32,30,32,
,303,-,152,27.22,1.85,-1.45,650,1.95,2.80,650,"25,550.00",65,"2,576.35","3,301.25","1,690",-,"2,465.00",-,-,-,2,
,882,516,"2,053",27.55,1.80,-1.30,"1,300",1.75,2.00,130,"25,600.00",65,"2,689.30","2,899.35",130,"1,930.50","3,190.00",83.95,19,19,19,
,231,13,93,27.95,1.80,-1.30,"1,300",1.75,2.65,650,"25,650.00",65,"2,743.85","3,371.00","1,690",-,-,-,-,-,-,
,271,-63,786,28.09,1.65,-1.30,65,1.70,2.10,65,"25,700.00","1,690","2,651.70","3,044.70",65,-,"2,650.00",-,-,-,1,
,149,81,187,28.76,1.80,-1.05,130,1.75,2.60,650,"25,750.00","1,690","2,615.05","3,519.00","1,755",-,-,-,-,-,-,
,"1,056",-65,673,29.16,1.80,-0.90,520,1.70,2.10,65,"25,800.00",65,"2,824.35","3,457.35",65,-,"3,300.00",-,-,-,1,
,57,19,89,29.56,1.80,-0.90,390,1.80,2.70,650,"25,850.00",65,"2,927.95","3,540.45","1,690",-,-,-,-,-,-,
,324,77,432,30.71,2.25,-0.55,65,1.70,2.65,650,"25,900.00",65,"2,925.50","3,452.15","1,690",-,"3,077.00",-,-,-,10,
,196,24,165,30.36,1.80,-1.00,130,1.75,2.20,65,"25,950.00",65,"2,985.35","3,557.15","1,690",-,-,-,-,-,-,
,"7,782",715,"11,976",30.84,1.85,-0.70,"1,690",1.85,2.20,520,"26,000.00",65,"3,219.70","3,285.60",65,86.65,"3,286.65",54.85,196,179,272,
